"","date","ret","parkinson","garman_Klass","meilijson","rogers_satchell"
"39",2000-02-28,-0.021573889135427,0.000170119908704879,0.000170680798790888,-0.0112657978382175,0.000189615751067543
"40",2000-02-29,0.00217631620747524,5.1172817010452e-05,3.44928038336576e-05,-0.00636022320697674,2.60859000025192e-05
"41",2000-03-01,0.0278477521303463,0.00032512744220714,0.000151152106220473,-0.00102429968846109,6.53418665379443e-05
"42",2000-03-02,-0.0300240683378215,0.00072248970517542,0.000700266893528257,-0.0146107666390552,0.00075316443323357
"43",2000-03-03,0.050966483466643,0.000783851472665471,0.000395795363937166,-0.00195251398053133,0.000201813029468881
"44",2000-03-08,0.0235304988472806,0.00104562646593328,0.00110739642478651,-0.0107737464675446,0.00116912882295464
"45",2000-03-09,0.0345821348396645,0.000404780415423836,0.000309499883620042,0.000287737861937041,0.000267247758770947
"46",2000-03-10,-0.0295392646962057,0.000635142413855355,0.000622949328846837,-0.0198518407889363,0.00062187604244732
"47",2000-03-13,-0.0389793422705569,0.000670867844826565,0.000464221421065546,-0.021564517255096,0.000362421920362119
"48",2000-03-14,-0.0275732882803528,0.000647768302908595,0.000399952024410245,-0.0213115438404739,0.000274299060346648
"49",2000-03-15,0.0212773782095635,0.000372377562520639,0.000341339096094665,-0.00570716798300157,0.000348770276632148
"50",2000-03-16,-0.00210745522624967,0.000102312714709305,0.000114556765056357,-0.00778415594009421,0.000115598389278026
"51",2000-03-17,-0.0106045428844153,2.60131667521326e-05,2.03567597199779e-05,-0.00345797290314078,1.79734771660713e-05
"52",2000-03-20,-0.0303053456080133,0.000485299406764695,0.000317989692332724,-0.0157899409577365,0.00023388879710354
"53",2000-03-21,0.0195870756506389,0.000204926539387405,0.000194825431415443,-0.00102414906722624,0.000177599967791582
"54",2000-03-22,0.00236789207304286,5.95358260664656e-05,4.01050759088315e-05,-0.00684813574130261,3.03189074056373e-05
"55",2000-03-23,-0.00456855423936886,8.16808164905467e-05,0.000111362864954398,-0.00120165267371308,0.000193349917876775
"56",2000-03-24,0.0221356722748947,8.1561933465954e-05,0.00010298265427723,-0.000648210469259665,0.000125953168063235
"57",2000-03-27,0.0725706850944362,0.00189948992175853,0.000598831240084662,0.000842640693612132,0
"58",2000-03-28,-0.0429074965356868,0.000301814693969024,0.000219266044017204,-0.0139629415350892,0.00016295121938046
"59",2000-03-29,-0.00416312232985175,0.000770726112438204,0.000962124022118661,-0.0202717968878621,0.00115904141989026
"60",2000-03-30,-0.0233518653310329,0.000237155122244899,0.000327054808638584,-0.00321209239332402,0.000381741238708686
"61",2000-03-31,0.0127933774437202,0.000194556040763622,0.000262746645745974,-0.000908863702568599,0.000368399194798228
"62",2000-04-03,-0.00848931063877473,0.000166817374847129,0.000224303473160141,-0.0109543123159914,0.000371264991080143
"63",2000-04-04,-0.0053775904504321,0.00105352571602529,0.00142474290798371,-0.0204824488854651,0.00168574424784131
"64",2000-04-05,0.0410368298999791,0.00250637615199567,0.00253409540046532,0.000320448556117841,0.00261795764503138
"65",2000-04-06,0.0143298236553586,0.000147806000349605,0.00019849321097606,-0.000917068500351209,0.000269623461571142
"66",2000-04-07,0.00809716626558696,0.000334179347454339,0.000449223950651477,-0.0141525894135907,0.000654089059760411
"67",2000-04-10,-0.0244910090415369,0.000185165130705913,0.000177044427899165,-0.0117454529480724,0.000188034986892503
"68",2000-04-11,-0.0250847578563027,0.00101016849452561,0.00129154560786169,-0.0204665746833873,0.00137825335996638
"69",2000-04-12,0.0209439567690395,0.000449687739253269,0.000540726142420637,-0.00180672745929532,0.00059132312817342
"70",2000-04-13,-0.0210074767378702,0.000968711622182005,0.0012332488541404,-0.0110416039299038,0.00155389025966312
"71",2000-04-14,-0.0568419271543487,0.00146294102789773,0.0017945123463067,-0.017950322969578,0.00187025782635917
"72",2000-04-17,-0.0386378002069304,0.00445339959433992,0.00592611104119972,-0.0366033954264306,0.00732386298876611
"73",2000-04-18,-0.00694710636833126,0.000729652067320572,0.000992869097224499,-0.0182098528505358,0.00127762998715771
"74",2000-04-19,-0.0456965914514958,0.00171681468613835,0.000898708045677972,-0.0314117666372691,0.000464994548617368
"75",2000-04-20,0.00245395737919363,0.000121732986468492,0.000168757752703555,-0.00457164514725073,0.000169408458735031
"76",2000-04-24,-0.019802593668522,0.000220357564866715,6.9947526670217e-05,-0.0130007923493918,6.18788986224686e-07
"77",2000-04-25,0.0861776572263775,0.00114001536629174,0.000639083748208924,0.00066275540266864,0.000385519206345973
"78",2000-04-26,-0.0138569939535103,0.000252977221753668,0.000184950265349997,-0.0126479773543403,0.000136904849939398
"79",2000-04-27,0,0.000511304250561672,0.000572577635560621,-0.00606842012914854,0.00054480873257631
"80",2000-04-28,0.00023250040578067,0.000174667544133528,0.000224815708766616,-0.00791736817180238,0.000220773682590571
"81",2000-05-02,0.0250271827370584,0.000544082324729807,0.000655361860311303,-0.00578158004665349,0.000626308177665233
"82",2000-05-03,-0.0045454714428676,6.79938449255481e-05,9.22504174728423e-05,-0.00497420674634658,0.000115457912476772
"83",2000-05-04,0.00227528452654686,0.000152642126793502,0.000211606919643179,-0.00826994023178241,0.000277753001489381
"84",2000-05-05,-0.00227528452654686,0.000317047586551252,0.000339715264549186,0.00030160764566046,0.000402475383598968
"85",2000-05-08,0.00113828933325877,0.000230128467074333,0.000313887459856772,-0.00981948598787163,0.000421868085540106
"86",2000-05-09,0.000909726643110426,6.63278571734811e-05,9.19299818970726e-05,-0.00593325261853192,0.000130585401673952
"87",2000-05-10,-0.0181218388258083,0.00012255701656693,0.00016158194389091,0.000154429360311517,0.000254260803674777
"88",2000-05-11,-0.0243211528327777,0.000473689205228744,0.000382662229385934,-0.0157433796542834,0.000303826192030498
"89",2000-05-12,0.00680751744311489,0.000242919063111438,0.000331950934847327,-0.00973863767396572,0.000366121216312298
"90",2000-05-15,0.0175136353896628,0.000280928708024413,0.000313884621932246,-0.00229519101038646,0.000301815235471161
"91",2000-05-16,0.0318933597865505,0.000183800096320983,0.000183936582988047,-0.00233707520051336,0.00016308097452781
"92",2000-05-17,-0.0101183225151864,0.000312754342442109,0.000421351662367437,-0.0105048102833674,0.000435077389318769
"93",2000-05-18,0.00336909335408431,8.92500393280214e-05,0.000121754035529994,-0.00049328609780357,0.000183972954673517
"94",2000-05-19,-0.0228320206560772,0.000231189096799169,0.000221146915569905,-0.0130359722562685,0.000234970382365937
"95",2000-05-22,-0.0292932203555531,0.000389609481144465,0.000258416787248272,-0.0157993857693883,0.000176324537896135
"96",2000-05-23,0.00663663918559666,0.000162135105573191,0.000201105092885711,0.0001842635970312,0.000283595608812734
"97",2000-05-24,-0.0125996801678515,0.000584084456010774,0.000500251426766742,-0.0190837148566014,0.000435752702439019
"98",2000-05-25,0.0166077341883708,0.00103962628149303,0.00138712528988389,-0.00252017558927502,0.00174979434269601
"99",2000-05-26,-0.0115964104756927,0.000163672769917478,0.000151761886549358,-0.00996059546172669,0.000133201013935567
"100",2000-05-29,0.0092406569414083,5.00049095134752e-05,6.87837152766801e-05,-0.000586068590414377,0.000102120612686172
"101",2000-05-30,0.00306136378656355,0.000241073663945945,0.000318728516165047,-0.00975505783195222,0.000329605184256948
"102",2000-05-31,-0.0149238878379975,0.000389609481144465,0.000433769619947867,-0.00884736783761485,0.000534903117127128
"103",2000-06-01,0.0466512594317953,0.00055929661475145,0.000308469170186971,-0.000972915508248721,0.000171048911774452
"104",2000-06-02,0.0575797720484025,0.000849521968032473,0.000267819422345279,0.000376860004457884,0
"105",2000-06-05,-8.60724387558021e-05,0.000331247821043286,0.00032803633100817,-0.001507607624205,0.000303448377818261
"106",2000-06-06,0.0348903523088829,0.000934505742052715,0.000489443894898849,0.000499204082623049,0.000265366614806633
"107",2000-06-07,0.0376618721781071,0.000949675015874855,0.00076860277893962,-0.00684464107048504,0.000698870431584641
"108",2000-06-08,0.00417146865147466,0.000205296649915041,0.000259009005606983,-0.000854082237229472,0.00031990242734917
"109",2000-06-09,-0.000139503195395102,0.000141435801839083,0.000196066132780672,-0.0022195903803091,0.000264499098554918
"110",2000-06-12,-0.00599394685757321,3.59963076323239e-05,4.37209111566049e-05,-0.00324545147085655,4.3858070726296e-05
"111",2000-06-13,0.00399995384235019,0.000143988007948721,0.000160746924567438,-0.000947963585849959,0.000167034951545944
"112",2000-06-14,-0.0160968998720233,0.000786893047363191,0.000972655689761959,-0.0203319354090526,0.00113922116243335
"113",2000-06-15,-0.00406505448720654,0.000231658436631588,0.000319541213614874,-0.0030139825012027,0.000379812829488382
"114",2000-06-16,0.0280944697479181,0.000574928253076843,0.00061000066124106,-0.00279028069251738,0.000571423043114362
"115",2000-06-19,-0.00196230656522373,0.000313479525840527,0.000433057201817117,-0.00424790966976004,0.000553648492273746
"116",2000-06-20,0.00987173893735999,0.000275048835040911,0.000344386172305377,-0.0138961248092215,0.000492652452111607
"117",2000-06-21,0.0117188497668772,0.000195840999929469,0.000258308543197445,-0.00296706664285253,0.000270710106628497
"118",2000-06-23,0.000194151095905704,0.000194328064407719,0.000268218663960857,-0.00516370894182219,0.000282905160055178
"119",2000-06-26,0.00174571189395495,0.000193578401777783,0.000268298633099521,-0.00434593784845213,0.000294312201140743
"120",2000-06-27,0.030536767773605,0.00157147677942035,0.00197745925239971,-0.00885123298812482,0.00192776671874327
"121",2000-06-28,0.0241422910021895,0.000174231736363738,0.00020872203044361,0.000188713747559366,0.000280500817580523
"122",2000-06-29,-0.0241422910021895,0.000277144305499712,0.000159051836562695,-0.0143932467404506,9.91790476935469e-05
"123",2000-06-30,0.0241422910021895,0.000121435568911246,0.000135531001215479,0.000120740707367234,0.000167573206779724
"124",2000-07-03,0.0226767087076717,9.19061878906573e-05,0.000124620002790898,-0.00561935157000299,0.00012710484123478
"125",2000-07-04,0.0256765013585396,0.000288257578469994,0.000225957339003494,-0.00175432683831483,0.000174846589392375
"126",2000-07-05,-0.0247800560003424,0.000541217870102751,0.000545399962683839,-0.0130040513102374,0.000558534102018853
"127",2000-07-06,0.000179233690865088,0.000411716190354018,0.000428853091576555,-0.0169369191650429,0.000493953680788343
"128",2000-07-07,-0.0394715919266942,0.000777697233869127,0.000362239597424287,-0.0219413568438641,0.000157255570436208
"129",2000-07-10,0.0037208777553045,0.000131974440144731,6.7270038826009e-05,-0.0092167921961855,3.48805798392118e-05
"130",2000-07-11,-0.0600792634543343,0.00247386782977145,0.00181189387110367,-0.0375668273902712,0.00149970171868248
"131",2000-07-12,-0.0177066080506021,0.0012786524440906,0.00156090426115569,-0.0205772211750185,0.00149925154375693
"132",2000-07-13,-0.0278841496220216,0.000743195814182103,0.000366883611794353,-0.0211812122886156,0.00017942214479749
"133",2000-07-14,0.0314906512795911,0.000422920903254758,0.000428627058727847,-0.00185497406025783,0.000399389906494036
"134",2000-07-17,-0.0143017661270032,0.00113286428899351,0.00149147052843125,-0.0162086171021036,0.00148225692197945
"135",2000-07-18,-0.00590094115995357,0.000252350603074063,0.000248519816923146,-0.0135635657266165,0.000271296437207806
"136",2000-07-19,0.00813015699231354,0.000215455625440266,0.00016809070808679,0.000155444023412971,0.000147978782993956
"137",2000-07-20,0.0514855203929953,0.00107972800558029,0.000634630460916114,0.000645342431687614,0.000408750226498299
"138",2000-07-21,-0.0059781792122191,0.000278978402901484,0.000373814250396662,-0.00944327884418004,0.000374174853256682
"139",2000-07-24,-0.0234844599697533,0.00073236128296211,0.000692950967401961,-0.0203380090803427,0.000627944226221982
"140",2000-07-25,-0.0414409821959708,0.00171681457912974,0.00136366973916331,-0.0321774241442493,0.00122114851542049
"141",2000-07-26,0.00842672417285786,0.000389380220737132,0.00053663317509015,-0.011475113434255,0.000582661708543731
"142",2000-07-27,-0.0179663874084455,0.00067121967590166,0.000762937721072466,-0.0166515075077852,0.000715627757360164
"143",2000-07-28,-0.0283197308523074,0.00069356982967576,0.000554007134671355,-0.019234987602888,0.000434260258059839
"144",2000-07-31,0.00363749547774128,0.000459175938124026,0.000156467094885813,-0.0184024221351345,1.52452161504875e-05
"145",2000-08-01,-0.0316797826345402,0.00181412328899547,0.00202761700161267,-0.0226570963115594,0.00199696180883125
"146",2000-08-02,0.0207272772581489,0.000267815779980977,0.000353844958600362,-0.0087925762666343,0.000424907118818637
"147",2000-08-03,0.00710057885380852,0.00169182857565831,0.00227162374109641,-0.00982230989124478,0.00230731144925914
"148",2000-08-04,-0.0138171324821733,0.000734277957974191,0.000839257737077264,-0.0164340937748838,0.000788208829904261
"149",2000-08-07,0.0329300847214786,0.000800731929657965,0.00109942339170708,-0.0215433017286157,0.00195553760124076
"150",2000-08-08,-0.037287406759672,0.00038460512958289,0.000315581963712196,-0.0156616358844183,0.000262398602926356
"151",2000-08-09,-0.0145153166028893,0.000703929181240716,0.000683064592498479,-0.0206756786805774,0.000667827327680604
"152",2000-08-10,0.100252275479515,0.00385307364615429,0.00139006566778155,0.000584126706906675,0.000229427331619507
"153",2000-08-11,0,0.000644602140898685,0.000892053750569455,-0.0149991183845633,0.00103205882165232
"154",2000-08-14,-0.00401608489305985,0.000176338820368159,0.000205750056177366,-0.0104349976765525,0.000227334197449796
"155",2000-08-15,0.0139862568943368,0.000620182690135649,0.000784190647217373,-0.00036120334094092,0.00103695667491568
"156",2000-08-16,0.0196469968419165,0.000398475361412906,0.000528826190732913,-0.00710972315185578,0.000524339258911335
"157",2000-08-17,0.0347960863385337,0.000952550472190544,0.000852802642317195,-0.00136024298896557,0.000753830089258702
"158",2000-08-18,-0.0270441540087173,0.000759777936026035,0.000738490570711712,-0.0208639077716855,0.000694446660098434
"159",2000-08-21,-0.0165453598365536,0.000305422502663431,0.000262661876578832,-0.012230430024481,0.000219278814071846
"160",2000-08-22,0.0107370329940624,0.000211064879292808,0.00029259805199407,-0.00465416714623614,0.000314631371887666
"161",2000-08-23,0.0228438504702018,0.000381688565970243,0.000369587842858499,-0.00526669757426502,0.00035492428278667
"162",2000-08-24,-0.00361248857146595,6.44898159956692e-05,8.79977154824135e-05,-0.0041320534099631,9.50365252695223e-05
"163",2000-08-25,0.0188684843499837,0.000131012380765305,4.40933214908365e-05,-4.47867893413139e-05,3.63001181278657e-06
"164",2000-08-28,-0.00920111055545419,9.46815564125259e-05,9.72107928231723e-05,-0.00851953793996925,0.00011040662336691
"165",2000-08-29,0.0231224490526762,0.000504159720654356,0.000283580710683398,0.000293665123185783,0.000171897001806646
"166",2000-08-30,0.03886619310896,0.000945525158298666,0.00084736972159124,-0.00154766555150762,0.000743805534358274
"167",2000-08-31,-0.0233194970453383,0.000333027000504843,0.000358022296842322,-0.00873772292350949,0.000425597970285825
"168",2000-09-01,0.00271865188605996,0.000228699652487199,0.000246816438821874,-0.0103773612482372,0.000226656876615924
"169",2000-09-04,-0.00163029021098987,4.5320867936836e-05,6.23704859635794e-05,-0.000927280779198784,8.32846619147022e-05
"170",2000-09-05,-0.0063653660056478,4.91592757813603e-05,5.42300629235791e-05,-0.00620115375296392,6.62186535551549e-05
"171",2000-09-06,0.0374226838225613,0.00077555119568344,0.000629578799192918,0.000477758383739648,0.000570972778276939
"172",2000-09-08,-0.00705472981477889,0.000945908007819588,0.0010831287019999,-0.0241645837343765,0.00137797001333608
"173",2000-09-11,0.0210165485664778,0.000535544365586194,0.000436935447662288,-0.000574019289026666,0.000370436285818488
"174",2000-09-12,-0.0183651722847727,0.000439494557554828,0.000395010883840486,-0.0153038475096888,0.000332483278590861
"175",2000-09-13,-0.0261102618845434,0.000298213975347244,0.00033140858827558,-0.00779539417498606,0.000407872546750437
"176",2000-09-14,-0.0219828772283219,0.000634371930838977,0.000363295122380179,-0.0211584807253831,0.000225875814424178
"177",2000-09-15,0.00572533754269716,0.000393502043239895,0.000533652959813829,-0.00351906765313859,0.000609800208644797
"178",2000-09-18,-0.0261208451686505,0.000626931527750939,0.000227761539314046,-0.0212549801488218,3.94274725306554e-05
"179",2000-09-19,-0.00530711238033149,0.000212526164772312,0.000188363729871213,-0.00997375792178579,0.000161962207872464
"180",2000-09-20,0.0167722656487554,0.000179161634962152,0.000212943164130433,-0.00187505956181404,0.000215774337701683
"181",2000-09-21,-0.0188649253164835,0.000376089759436248,0.000488044397307247,-0.0117297231612184,0.000487154596494051
"182",2000-09-22,-0.0138064975578067,0.000229397890621639,0.000295941337083039,-0.00510305761612901,0.00029123029097585
"183",2000-09-25,0.00404662047323257,0.000387786843136365,0.000468515838788142,-0.0162896463127059,0.000636715874291735
"184",2000-09-26,0.0230026128716518,0.000513719307194427,0.000537346790087694,-0.000463086239289893,0.000570498493455833
"185",2000-09-27,-0.00112819795814445,0.000280928954776875,0.000332374541739446,-0.00796171918881002,0.000366589721036755
"186",2000-09-28,-0.00471476578087371,0.000153918342500824,0.000211993046450744,-0.000809463411460073,0.00032370194933806
"187",2000-09-29,-0.00378789769428761,0.000250895496306739,0.000335367830338522,-0.00973529377699487,0.000347725392163241
"188",2000-10-02,-0.0064725172890307,6.37569633816262e-05,3.13699333678461e-05,-0.00711117537903544,1.5244635161526e-05
"189",2000-10-03,0.0045731380302691,8.28023083703155e-05,0.000113394761586582,-0.00307480929660166,0.000128852546520642
"190",2000-10-04,0.00757582283686886,8.31168660594283e-05,0.000115210692730776,-0.0071423047150766,0.000178172229977992
"191",2000-10-05,0.00451811149845044,6.25630046484303e-05,7.08751885283603e-05,-0.000972187973219633,7.06466348262006e-05
"192",2000-10-06,-0.0274198905694333,0.000633530057405563,0.000603527773810554,-0.0175030120136362,0.000522694809696113
"193",2000-10-09,-0.00193233823080774,0.000196603304919383,0.000259618116567376,-0.0118455544759396,0.000410013985538401
"194",2000-10-10,0.0219998871674328,0.000498171844431641,0.000680479106525534,-0.0108355732517452,0.000722290103277444
"195",2000-10-11,0.00283423013435785,8.21793280436643e-05,0.000110821690370317,-0.00248844531794461,0.000113764918254438
"196",2000-10-13,0.0120031334224415,0.000210218778630663,0.000249756921293583,-0.00972198091986356,0.000241182558771494
"197",2000-10-16,-0.0329762274135936,0.000748284059085325,0.00053796547497152,-0.0218574899051852,0.000408261097433934
"198",2000-10-17,-0.047346150035146,0.00109197808627877,0.000576020861318686,-0.0248399385766228,0.00031653134991677
"199",2000-10-18,0.0100503358383745,0.00102851154608372,0.00125514927470254,-0.0171774297130866,0.00172918865841684
"200",2000-10-19,0.0178399481120477,0.000396819742488789,0.000431438542491109,-0.0166077590912432,0.000518849527878941
"201",2000-10-20,-0.0178399481120477,0.000276136345372585,0.000285474473645787,-0.00947031620447815,0.000287185838457151
"202",2000-10-23,-0.0418641881886145,0.000605977513260361,0.000449086496741926,-0.0179386068371835,0.000338234056432528
"203",2000-10-24,-0.0419523078085469,0.00126462514710191,0.000653362570633424,-0.027382119155557,0.000332460262962477
"204",2000-10-25,-0.00392243493553307,0.000562137166762752,0.000732740728709716,-0.00663622632908707,0.00072072281204777
"205",2000-10-26,0.0654933532566694,0.00186519701368955,0.00143260952177603,-0.00713373489367929,0.00118020049489788
"206",2000-10-27,0.00956550294346159,0.000435105650276419,0.000581324111361977,-0.00972330960456585,0.000623559618278015
"207",2000-10-30,0.0267801811255961,0.000874177989724236,0.000809746144603664,-0.00549485606584089,0.000706851293222403
"208",2000-10-31,-0.00197391450923146,0.000168129555314241,0.000211461587985835,-0.00620212545496162,0.000221885734734422
"209",2000-11-01,0.0111996394467732,0.000317627793789544,0.000349215451458565,-0.00632055666665382,0.000368807413905746
"210",2000-11-03,-0.0213278590816303,0.000509662187286084,0.000561574100535995,-0.0150068719545545,0.000520598332851097
"211",2000-11-06,0.0215231960246018,0.000238564752917064,0.000151770894234713,-0.0020507655806139,0.000106334368429535
"212",2000-11-07,0.0195383358306908,0.000668732754638396,0.000718120657905172,-0.0104290991114211,0.000852691313397487
"213",2000-11-08,-0.0171968177926651,0.00034021117478146,0.000330551368657051,-0.0102434524673731,0.00035187918688168
"214",2000-11-09,-0.0258626863115714,0.000620182690135649,0.000565168036549639,-0.0180767029031147,0.000480904037155728
"215",2000-11-10,0.00618088642310791,0.000409747355218417,0.000562541702780653,-0.0121136911927404,0.00061735647303605
"216",2000-11-13,0.00969244775254052,0.000253552711577553,0.000254166909462137,-0.00533507113280736,0.000270262254407257
"217",2000-11-14,0.00392929316844104,0.000130661227492403,0.000171146204815027,-0.00276359695721997,0.000265484014034131
"218",2000-11-16,0.0155645017728512,0.000164877362033319,0.000193672875164591,-0.00424610140300162,0.000192092263885208
"219",2000-11-17,0.00192868507983085,0.000161097791958579,0.000172291718153139,-0.0100402137592196,0.000174287227298152
"220",2000-11-20,-0.00560335564151676,0.000128382307325306,0.000123365974159673,-0.000640996024348499,0.000116237524986191
"221",2000-11-21,0.0113670455489818,0.000132881889722874,0.0001484289958958,-0.000925332250587144,0.000154126204187798
"222",2000-11-22,-0.00191759000112257,8.3752163352475e-05,9.87880463744302e-05,-0.00362919795777615,0.000130182342196533
"223",2000-11-23,-0.0213392867590245,0.000396919781936299,0.000404590709026784,-0.0158358011961482,0.00041085265641084
"224",2000-11-24,-0.00965432946426689,0.000315128884746448,0.000291318165383947,-0.0150786851210753,0.000299971530451891
"225",2000-11-27,-0.0352610330845116,0.000831202477339715,0.000459036051576217,-0.0229895128307868,0.000255409510683631
"226",2000-11-28,-0.00741042497248001,0.000151462566527774,0.000203402949961261,-0.00334446767348491,0.000276283601788867
"227",2000-11-29,-0.000413317982767197,0.000151462566527774,0.00020202017349295,-0.00334737032784051,0.000279635036711436
"228",2000-11-30,-0.0183568162317628,0.000266250408452884,0.000286427811256208,-0.0109461740070051,0.000262101437324471
"229",2000-12-01,-0.0063358022582484,0.000193035161522636,0.000161171900282004,-0.010935221986742,0.000131758407700221
"230",2000-12-04,-0.00212094009502162,0.000129091201811112,0.000177545237702459,-0.00463277787931867,0.000177261150177909
"231",2000-12-05,0.0145434631210484,0.000155257152516992,0.000131218959553491,-0.00883244437977759,0.000108976673085449
"232",2000-12-06,-0.0690826069345554,0.00194671044798265,0.000866314714983963,-0.0335208218072305,0.000337500506744059
"233",2000-12-07,0.0131419681688939,0.000460140021456933,0.000631736148413446,-0.0119963911076471,0.000723265413486278
"234",2000-12-08,0.000221310681610409,0.000337060812814805,0.000420513594692716,-0.00705349232759656,0.000521348462602125
"235",2000-12-11,-0.0055463258183342,0.000627728233300737,0.000426242571023179,-0.0209399066692987,0.000326111459327489
"236",2000-12-12,-0.00334265544324716,0.000176552184733985,0.00023708868181198,-0.00360869471826884,0.0003219687240868
"237",2000-12-13,0.0479394792632047,0.000880296180807984,0.00075694500538514,-0.00394010787264513,0.000622628119712101
"238",2000-12-14,0.0105821093146495,0.000363551881593964,0.000441566678316478,-0.00429962490320801,0.000425008649314195
"239",2000-12-15,-0.00443083494751792,0.00021480864818789,0.000297718949852778,-0.00835369192778867,0.000326292005682338
"240",2000-12-18,-0.0129830620869631,0.000411189299732757,0.000352872073720413,-0.016269948989397,0.000308751483629565
"241",2000-12-19,-0.00774198731585143,0.000106302427883608,0.000114382507832314,-0.00632554965956749,0.000108425666877267
"242",2000-12-20,-0.0198414849275788,0.000219336720956491,0.000127957800639262,-0.0128792279402156,8.1594494080445e-05
"243",2000-12-21,-0.0157588230514362,0.000391051013157545,0.000224636868018731,-0.0169188014904444,0.000140260613592344
"244",2000-12-22,0.00668897105446248,0.000299050996518045,0.000397288998922545,-0.00205619029812404,0.000478495280462864
"245",2000-12-26,-0.00668897105446248,0.00012797999661563,0.000160134236406685,-0.00362573546079243,0.000228835156958887
