"","volgarch_verdadeira","volgarch_garch","volgarch_sv","volgarch_gas","volsv_verdadeira","volsv_garch","volsv_sv","volsv_gas","volgas_verdadeira","volgas_garch","volgas_sv","volgas_gas"
"1",-0.00132963708714428,0.037139764078594,0.0390111397869882,0.00135376696684089,-0.00826341815269321,0.0233076154029027,0.0229538770563876,0.000532436035695898,0.0817310925181,0.0522283331314338,0.0520885464198816,0.00294206869636519
"2",-0.100966520772446,0.0652811154428332,0.0615671166215428,0.00489917502902666,0.0411603220959592,0.0331622858846726,0.032117837479707,0.00102851906860689,-0.0178658150714871,0.036417572035715,0.0369068942558157,0.00135153334850908
"3",0.0128490770395235,0.0452383125783564,0.0415789068333637,0.00220771040697971,0.0304159046275121,0.0305787159514216,0.0300542701421395,0.000917581996780411,-0.00254464050475169,0.0475123301583622,0.0465980836406231,0.00179867517046709
"4",-0.00177786502118183,0.0537791231580071,0.0484115885334647,0.00276932651545327,-0.00927325359048578,0.0186059539247491,0.0185860782670594,0.000358496529966738,-0.00262482749625381,0.0404948673721777,0.0401676138773886,0.00178379731580015
"5",-0.000110130172006632,0.0183791811623369,0.0181449633999308,0.000386410789188509,-0.00158249621201238,0.0218689439364855,0.0215560556132621,0.000456564357428565,-0.00921360693855915,0.0433057787982458,0.0425932134700288,0.00197995607418819
"6",-0.0339235774160302,0.0279428570059184,0.0279186396934163,0.000811341916274063,-0.0340824869138419,0.0234555077022047,0.0226265107796605,0.000559331614934073,0.00301834530089355,0.0308812969454122,0.0310566208094422,0.000958574741403056
"7",-0.000768008245242533,0.0338305183070562,0.0344129635273431,0.0012570864622007,-0.0444537253331053,0.0353100674851131,0.0362230080793559,0.00129593645153374,0.00136398697537283,0.0387433882282538,0.0391529731556683,0.00140202843922312
"8",0.0289917012104057,0.0218616097411763,0.0218836828620209,0.000445736499926251,-0.00319625197067096,0.0179881591099945,0.0185272087186392,0.000284448793624962,0.0133145830709981,0.0426499386951715,0.0419637408302272,0.00176047205991586
"9",-0.00567075367206087,0.0247134781863603,0.0254818505851594,0.000632196709807637,-0.00509982260093314,0.0233885753612609,0.0208458674615889,0.000568386757537372,0.0193176416494013,0.051411713991179,0.0506470169640613,0.00157086493986308
"10",0.0852850166123182,0.0286606343367203,0.0292473747080057,0.000861108157393729,-0.00505506466984706,0.051284863909694,0.0451708740374401,0.00220466659167936,-0.0484646754685921,0.0536812955847439,0.0520240122459394,0.00374269360677851
