"","volgarch_verdadeira","volgarch_garch","volgarch_sv","volgarch_gas","volsv_verdadeira","volsv_garch","volsv_sv","volsv_gas","volgas_verdadeira","volgas_garch","volgas_sv","volgas_gas"
"1",-0.0557088714729628,0.0287991399477062,0.0287449106965889,0.000991964175804419,-0.0114439137649132,0.0209240550772385,0.0205097324829081,0.000428887001753436,-0.00976277870869598,0.0384494604517402,0.0395003282569673,0.001391490913571
"2",-0.0116268159470422,0.0261815885236489,0.026843069488227,0.000700880619429905,0.0124554812886315,0.0234838202340565,0.021990739373701,0.00055327199038289,-0.0733729357788346,0.0411997710507834,0.0421382998565694,0.00174447232099167
"3",-0.0102145999409607,0.0238085413091912,0.0237796341927197,0.000593175288186901,-0.0294641370170311,0.0320087457422093,0.0309804815085601,0.00110041434444741,-0.0559228781900685,0.0451802039106538,0.0461679737134236,0.00172465000790501
"4",0.0294755938920642,0.0407995324782634,0.0404345236354386,0.00193430382931595,-0.00277509636624683,0.0139841071305142,0.0133043601850018,0.000173244795055468,-0.0538007886225483,0.0457251051349487,0.0437395076372505,0.00225095337151095
"5",0.0212541051749338,0.0204947037634145,0.0213225149044996,0.000377908841183359,-0.0376187401553322,0.0200624639337582,0.0199594434353671,0.00040810362740079,0.0794815259971795,0.0436915529521906,0.0430222258476992,0.00190357175453815
"6",-0.00454030658188906,0.0205368678757294,0.0201053295210737,0.000501851196643802,0.00461920615884045,0.0153747786335791,0.0141371549937899,0.000196528045666138,-0.00881353785978071,0.0588659027288516,0.0554012466287462,0.00351585353364118
"7",0.0270373094192454,0.0300822847825831,0.0298120798164509,0.000925334150412008,0.0267336244438211,0.0180765272455709,0.0179795246671973,0.000349586516724663,0.00198885343926283,0.0315918073108713,0.0323189787917289,0.000995141879934359
"8",-0.0374278638344861,0.0397014211030902,0.0367132711331362,0.00191744036888401,0.0386466143873947,0.0331788426541812,0.0323826126317793,0.00116430256746768,-0.012991593594732,0.0279398817902118,0.0273416290139993,0.000796376398582712
"9",0.0235110183643172,0.0228099050199168,0.0235429176403218,0.000530569256876803,-0.00240290939564309,0.0179477394780604,0.0176214841145015,0.000347475004108868,0.0206722525642633,0.0434962110448712,0.042024131785499,0.00201159782662149
"10",0.0171639243826965,0.0323532280985215,0.0318471113188255,0.00103273818932602,0.00526291822022557,0.0195602652276248,0.0192990880338819,0.000430375495320165,-0.0046119802715587,0.0311551608258289,0.0326748582398699,0.00102296347160429
"11",0.00574931745710642,0.037195448584569,0.0361339994386993,0.00194450159417169,-0.0144140602193281,0.015564031114821,0.0147333289217787,0.000267683810275717,0.00866968876825486,0.0456548820415597,0.0462498329206942,0.00212349346536946
"12",0.030833231358194,0.0226276039821258,0.0229448755561452,0.000543664701722007,0.0530126117658498,0.0296407841474426,0.0289809324531348,0.000860365964368315,0.0121478996613252,0.0446733025522109,0.0431486323382452,0.00202219811547712
"13",0.0253350681542654,0.0429778893903124,0.0398588267730192,0.00287082237236778,-0.0139905959771356,0.0223103027229817,0.022252999333615,0.00051420397645557,-0.022380359978685,0.0417669477735826,0.0429899453430834,0.00177364783894478
"14",-0.016917253204856,0.0180415541158501,0.0179088336132185,0.000307464982410825,-0.00535894620251739,0.0223096878737619,0.0219644632446967,0.000516066821603755,0.0311181472226394,0.0396329011390468,0.0397618878630624,0.00160929424249357
"15",-0.0149278167325593,0.0341909724489966,0.035240536652977,0.000970818885881923,0.0111101744700041,0.0361427279224345,0.0360677584792882,0.00136645144177089,0.0222745442644822,0.0336539942487038,0.0327254878143592,0.00105651218836202
"16",0.0386458691784996,0.0245878401080175,0.0239766521320566,0.000651781264060794,-0.0176636285209682,0.0171065944403792,0.0168894689522935,0.000322063280314973,-0.0336698501241151,0.0399586191881728,0.0404036734305431,0.00180705118659534
"17",-0.0553870934869916,0.0286613195453051,0.0288016478710309,0.000857535391979634,0.0416624545858829,0.0345481689555525,0.0323013092311899,0.0011764672077252,0.047754238539265,0.0311765184577835,0.0316320066758813,0.00106687972857289
