"","volgarch_verdadeira","volgarch_garch","volgarch_sv","volgarch_gas","volsv_verdadeira","volsv_garch","volsv_sv","volsv_gas","volgas_verdadeira","volgas_garch","volgas_sv","volgas_gas"
"1",0.0367038268916837,0.0393363176511184,0.0369743807630303,0.00157221207886236,-0.0074416257374412,0.0211178225238127,0.0198015090765531,0.000435261763419946,-0.0245543275329781,0.0243316895161317,0.0253593419637998,0.000489517339623442
"2",-0.0113029090901572,0.0184787588853066,0.0194971445726726,0.000355229592945792,-0.030548145875208,0.0210477804072366,0.0216353051298968,0.000485705080736924,-0.0402064187693254,0.0475970403253982,0.0453621927665833,0.00266170100485533
"3",0.00195771840509152,0.0270238593436349,0.0270978743790162,0.000749798386423862,0.0588393553139795,0.0397661914807884,0.0353221654853439,0.00153298995007453,-0.00602383215680639,0.0446765949559881,0.0420547390194704,0.00196374480891376
"4",-0.00424090522707543,0.0308991660026945,0.0303341147559388,0.0010531622167617,-0.00876085088804388,0.0426998427426323,0.0389255999900207,0.00176799534817012,-0.0226735489068189,0.0346279080718906,0.0359728860464167,0.00112364005842648
"5",0.0186343967983335,0.0413277486107249,0.0386944626570201,0.00139434048165669,-0.0576307554398765,0.0315419779018768,0.0316736958981284,0.0012648726271309,0.00310043173216669,0.0392886936142714,0.040575499356791,0.00165448587819009
"6",-0.0363963048080106,0.0325734926586496,0.0326655846995462,0.00102102828512508,-0.00793332503802019,0.0199228797340237,0.0195035715822654,0.000417609746177784,-0.0258533130366483,0.0510196455199482,0.044446916764151,0.0026694365930061
"7",0.010516303996076,0.0396848146191048,0.0380762475044707,0.001753868834076,-0.00238026566540379,0.0212693440304195,0.0201190918937895,0.000382387164419005,0.0532253320082809,0.0441830571119313,0.043847169633831,0.00196289790085057
"8",0.00862895331655688,0.0541546581423386,0.0472214315815523,0.00265308536065664,-0.0178212295545296,0.0356691163479018,0.0343930977138552,0.00123390773022588,-0.0210907045541712,0.0460648436093271,0.0445241226264488,0.0021068928577417
"9",-0.00564224420018697,0.0296195054882043,0.027930230599192,0.000968282563453589,0.00399733590094337,0.0331436812095618,0.0296408712166265,0.000976214021881091,0.0684614185807434,0.0410319860653871,0.0427285923845656,0.00177362837893633
"10",-0.0196368134227286,0.025225952950188,0.0258111203762105,0.00081574743479279,-0.00443016212034616,0.0183416824814749,0.0155844805731176,0.000319436568501538,0.0500026426081393,0.0297665953211816,0.0313631067319274,0.000901693725857804
"11",0.0291874340179953,0.0429050338542113,0.0416313280160939,0.00209047375278627,0.00847707080688213,0.0247771175068906,0.0243631864122997,0.000605753115229663,-0.0470338968042804,0.0317986790376844,0.0322682786888584,0.00100419493081937
"12",-0.0319501282925592,0.019149862246695,0.0197849650716033,0.000370242189217293,-0.000885668154316078,0.0295677504942932,0.0297255404633456,0.00103295956795243,0.0666541045918001,0.0390425376174612,0.0399351859939593,0.00173619909946265
"13",-0.0134152388132834,0.022004128502636,0.0226680673746205,0.000496223958826455,-0.0142370378427566,0.0201975270232146,0.0204141339080274,0.000444043697680828,-0.0504312765603427,0.0376926662072079,0.0384156249521434,0.00151512238564691
"14",0.0148691451793895,0.0182580283547852,0.0168966967433854,0.000274233177105765,-0.00406391311259978,0.0309999610251393,0.0283889753908994,0.00100110158969527,-0.0435667698781676,0.0328917159836906,0.0332875696592773,0.00118512704522557
"15",0.00505104647787877,0.0208568689279268,0.0214217101781785,0.000508117345406214,0.0141039953596731,0.0177204515987022,0.0162465862546617,0.000361230316471072,0.0381228612503052,0.0437387149369093,0.0423805115662699,0.00195415351264838
"16",0.00542134687713015,0.0216956343768362,0.0228911823287643,0.000457864746226307,-0.0173698773061606,0.0155588062929786,0.0158290257632021,0.00025920801623594,0.0406053740349304,0.0406607417981354,0.041433856224121,0.00146503999556571
